Message,XPath,XML Tag,Type,MinOccurs,MaxOccurs
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/StrtNm,StrtNm,Max70Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/BldgNb,BldgNb,Max16Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/BldgNm,BldgNm,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/Flr,Flr,Max70Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/PstBx,PstBx,Max16Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/Room,Room,Max70Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/PstCd,PstCd,Max16Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/TwnNm,TwnNm,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/TwnLctnNm,TwnLctnNm,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/DstrctNm,DstrctNm,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/CtrySubDvsn,CtrySubDvsn,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/Ctry,Ctry,CountryCode,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/InstdAgt/BrnchId/PstlAdr/AdrLine,AdrLine,Max70Text,0,7
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/OrgnlBizQry,OrgnlBizQry,OriginalBusinessQuery1,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/OrgnlBizQry/MsgId,MsgId,Max35Text,1,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/OrgnlBizQry/MsgNmId,MsgNmId,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/GrpHdr/OrgnlBizQry/CreDtTm,CreDtTm,ISODateTime,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts,OrgnlGrpInfAndSts,OriginalGroupHeader17,0,
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/OrgnlMsgId,OrgnlMsgId,Max35Text,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/OrgnlMsgNmId,OrgnlMsgNmId,Max35Text,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/OrgnlCreDtTm,OrgnlCreDtTm,ISODateTime,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/OrgnlNbOfTxs,OrgnlNbOfTxs,Max15NumericText,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/OrgnlCtrlSum,OrgnlCtrlSum,DecimalNumber,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/GrpSts,GrpSts,ExternalPaymentGroupStatus1Code,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf,StsRsnInf,StatusReasonInformation12,0,
