Message,XPath,XML Tag,Type,MinOccurs,MaxOccurs
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/Id/PrvtId/Othr/SchmeNm/Cd,Cd,ExternalPersonIdentification1Code,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/Id/PrvtId/Othr/SchmeNm/Prtry,Prtry,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/Id/PrvtId/Othr/Issr,Issr,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtryOfRes,CtryOfRes,CountryCode,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls,CtctDtls,Contact13,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/NmPrfx,NmPrfx,NamePrefix2Code,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/Nm,Nm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/PhneNb,PhneNb,PhoneNumber,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/MobNb,MobNb,PhoneNumber,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/FaxNb,FaxNb,PhoneNumber,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/URLAdr,URLAdr,Max2048Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/EmailAdr,EmailAdr,Max256Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/EmailPurp,EmailPurp,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/JobTitl,JobTitl,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/Rspnsblty,Rspnsblty,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/Dept,Dept,Max70Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/Othr,Othr,OtherContact1,0,
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/Othr/ChanlTp,ChanlTp,Max4Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/Othr/Id,Id,Max128Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgt/CtctDtls/PrefrdMtd,PrefrdMtd,PreferredContactMethod2Code,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct,SttlmAgtAcct,CashAccount40,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id,Id,AccountIdentification4Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id/IBAN,IBAN,IBAN2007Identifier,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id/Othr,Othr,GenericAccountIdentification1,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id/Othr/Id,Id,Max34Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id/Othr/SchmeNm,SchmeNm,AccountSchemeName1Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id/Othr/SchmeNm/Cd,Cd,ExternalAccountIdentification1Code,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id/Othr/SchmeNm/Prtry,Prtry,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Id/Othr/Issr,Issr,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Tp,Tp,CashAccountType2Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Tp/Cd,Cd,ExternalCashAccountType1Code,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Tp/Prtry,Prtry,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Ccy,Ccy,ActiveOrHistoricCurrencyCode,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Nm,Nm,Max70Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Prxy,Prxy,ProxyAccountIdentification1,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Prxy/Tp,Tp,ProxyAccountType1Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Prxy/Tp/Cd,Cd,ExternalProxyAccountType1Code,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Prxy/Tp/Prtry,Prtry,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/SttlmAgtAcct/Prxy/Id,Id,Max2048Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt,Ptcpt,PartyIdentification272,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Nm,Nm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr,PstlAdr,PostalAddress27,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/AdrTp,AdrTp,AddressType3Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/AdrTp/Cd,Cd,AddressType2Code,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/AdrTp/Prtry,Prtry,GenericIdentification30,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/AdrTp/Prtry/Id,Id,Exact4AlphaNumericText,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/AdrTp/Prtry/Issr,Issr,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/AdrTp/Prtry/SchmeNm,SchmeNm,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/CareOf,CareOf,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/Dept,Dept,Max70Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/SubDept,SubDept,Max70Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/StrtNm,StrtNm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/BldgNb,BldgNb,Max16Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/BldgNm,BldgNm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/Flr,Flr,Max70Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/UnitNb,UnitNb,Max16Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/PstBx,PstBx,Max16Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/Room,Room,Max70Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/PstCd,PstCd,Max16Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/TwnNm,TwnNm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/TwnLctnNm,TwnLctnNm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/DstrctNm,DstrctNm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/CtrySubDvsn,CtrySubDvsn,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/Ctry,Ctry,CountryCode,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/PstlAdr/AdrLine,AdrLine,Max70Text,0,7
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id,Id,Party52Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId,OrgId,OrganisationIdentification39,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/AnyBIC,AnyBIC,AnyBICDec2014Identifier,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/LEI,LEI,LEIIdentifier,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/Othr,Othr,GenericOrganisationIdentification3,0,
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/Othr/Id,Id,Max256Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/Othr/SchmeNm,SchmeNm,OrganisationIdentificationSchemeName1Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/Othr/SchmeNm/Cd,Cd,ExternalOrganisationIdentification1Code,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/Othr/SchmeNm/Prtry,Prtry,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/OrgId/Othr/Issr,Issr,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId,PrvtId,PersonIdentification18,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/DtAndPlcOfBirth,DtAndPlcOfBirth,DateAndPlaceOfBirth1,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/DtAndPlcOfBirth/BirthDt,BirthDt,ISODate,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth,PrvcOfBirth,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth,CityOfBirth,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth,CtryOfBirth,CountryCode,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/Othr,Othr,GenericPersonIdentification2,0,
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/Othr/Id,Id,Max256Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/Othr/SchmeNm,SchmeNm,PersonIdentificationSchemeName1Choice,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/Othr/SchmeNm/Cd,Cd,ExternalPersonIdentification1Code,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/Othr/SchmeNm/Prtry,Prtry,Max35Text,1,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/Id/PrvtId/Othr/Issr,Issr,Max35Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/CtryOfRes,CtryOfRes,CountryCode,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/CtctDtls,CtctDtls,Contact13,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/CtctDtls/NmPrfx,NmPrfx,NamePrefix2Code,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/CtctDtls/Nm,Nm,Max140Text,0,1
pacs.029.001.02,/Document/MulSttlmReq/SttlmReq/MvmntRcrd/Ptcpt/CtctDtls/PhneNb,PhneNb,PhoneNumber,0,1
