Message,XPath,XML Tag,Type,MinOccurs,MaxOccurs
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt/BrnchId/PstlAdr/PstCd,PstCd,Max16Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt/BrnchId/PstlAdr/TwnNm,TwnNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt/BrnchId/PstlAdr/TwnLctnNm,TwnLctnNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt/BrnchId/PstlAdr/DstrctNm,DstrctNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt/BrnchId/PstlAdr/CtrySubDvsn,CtrySubDvsn,Max35Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt/BrnchId/PstlAdr/Ctry,Ctry,CountryCode,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt/BrnchId/PstlAdr/AdrLine,AdrLine,Max70Text,0,7
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct,InstgRmbrsmntAgtAcct,CashAccount40,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id,Id,AccountIdentification4Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/IBAN,IBAN,IBAN2007Identifier,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/Othr,Othr,GenericAccountIdentification1,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/Othr/Id,Id,Max34Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/Othr/SchmeNm,SchmeNm,AccountSchemeName1Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/Othr/SchmeNm/Cd,Cd,ExternalAccountIdentification1Code,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/Othr/SchmeNm/Prtry,Prtry,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/Othr/Issr,Issr,Max35Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Tp,Tp,CashAccountType2Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Tp/Cd,Cd,ExternalCashAccountType1Code,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Tp/Prtry,Prtry,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Ccy,Ccy,ActiveOrHistoricCurrencyCode,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Nm,Nm,Max70Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Prxy,Prxy,ProxyAccountIdentification1,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Prxy/Tp,Tp,ProxyAccountType1Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Prxy/Tp/Cd,Cd,ExternalProxyAccountType1Code,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Prxy/Tp/Prtry,Prtry,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Prxy/Id,Id,Max2048Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt,InstdRmbrsmntAgt,BranchAndFinancialInstitutionIdentification8,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId,FinInstnId,FinancialInstitutionIdentification23,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/BICFI,BICFI,BICFIDec2014Identifier,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/ClrSysMmbId,ClrSysMmbId,ClearingSystemMemberIdentification2,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/ClrSysMmbId/ClrSysId,ClrSysId,ClearingSystemIdentification2Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/ClrSysMmbId/ClrSysId/Cd,Cd,ExternalClearingSystemIdentification1Code,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry,Prtry,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/ClrSysMmbId/MmbId,MmbId,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/LEI,LEI,LEIIdentifier,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Nm,Nm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr,PstlAdr,PostalAddress27,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrTp,AdrTp,AddressType3Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrTp/Cd,Cd,AddressType2Code,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrTp/Prtry,Prtry,GenericIdentification30,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrTp/Prtry/Id,Id,Exact4AlphaNumericText,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrTp/Prtry/Issr,Issr,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrTp/Prtry/SchmeNm,SchmeNm,Max35Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/CareOf,CareOf,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/Dept,Dept,Max70Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/SubDept,SubDept,Max70Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/StrtNm,StrtNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/BldgNb,BldgNb,Max16Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/BldgNm,BldgNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/Flr,Flr,Max70Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/UnitNb,UnitNb,Max16Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/PstBx,PstBx,Max16Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/Room,Room,Max70Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/PstCd,PstCd,Max16Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/TwnNm,TwnNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/TwnLctnNm,TwnLctnNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/DstrctNm,DstrctNm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/CtrySubDvsn,CtrySubDvsn,Max35Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/Ctry,Ctry,CountryCode,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrLine,AdrLine,Max70Text,0,7
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Othr,Othr,GenericFinancialIdentification1,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Othr/Id,Id,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Othr/SchmeNm,SchmeNm,FinancialIdentificationSchemeName1Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Othr/SchmeNm/Cd,Cd,ExternalFinancialInstitutionIdentification1Code,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Othr/SchmeNm/Prtry,Prtry,Max35Text,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Othr/Issr,Issr,Max35Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId,BrnchId,BranchData5,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId/Id,Id,Max35Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId/LEI,LEI,LEIIdentifier,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId/Nm,Nm,Max140Text,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId/PstlAdr,PstlAdr,PostalAddress27,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId/PstlAdr/AdrTp,AdrTp,AddressType3Choice,0,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId/PstlAdr/AdrTp/Cd,Cd,AddressType2Code,1,1
pacs.004.001.15,/Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt/BrnchId/PstlAdr/AdrTp/Prtry,Prtry,GenericIdentification30,1,1
